snapshot_id,mid_price,spread,true_is_spoof,bid_size_l0,bid_placed_l0,bid_canceled_l0,bid_executed_l0,bid_size_l1,bid_placed_l1,bid_canceled_l1,bid_executed_l1,bid_size_l2,bid_placed_l2,bid_canceled_l2,bid_executed_l2,bid_size_l3,bid_placed_l3,bid_canceled_l3,bid_executed_l3,bid_size_l4,bid_placed_l4,bid_canceled_l4,bid_executed_l4,ask_size_l0,ask_placed_l0,ask_canceled_l0,ask_executed_l0,ask_size_l1,ask_placed_l1,ask_canceled_l1,ask_executed_l1,ask_size_l2,ask_placed_l2,ask_canceled_l2,ask_executed_l2,ask_size_l3,ask_placed_l3,ask_canceled_l3,ask_executed_l3,ask_size_l4,ask_placed_l4,ask_canceled_l4,ask_executed_l4,bid_size,ask_size,total_bid_depth,total_ask_depth,order_book_imbalance,num_orders_placed,num_orders_canceled,num_orders_executed,cancel_to_trade_ratio,order_lifetime_ms,price_impact,spoofed_level_depth,top_size,rolling_avg_size,top_level_size_ratio,bid_cancel_ratio_l0,bid_cancel_ratio_l1,bid_cancel_ratio_l2,bid_cancel_ratio_l3,bid_cancel_ratio_l4,ask_cancel_ratio_l0,ask_cancel_ratio_l1,ask_cancel_ratio_l2,ask_cancel_ratio_l3,ask_cancel_ratio_l4,bid_size_velocity_l0,bid_size_velocity_l1,bid_size_velocity_l2,bid_size_velocity_l3,bid_size_velocity_l4,ask_size_velocity_l0,ask_size_velocity_l1,ask_size_velocity_l2,ask_size_velocity_l3,ask_size_velocity_l4,max_cancel_ratio_across_levels,max_size_velocity_across_levels,is_anomaly,anomaly_score
4932,49762.17969632783,6.710546243844843,false,6.761543055621683,6,3,3,6.896385821074334,14,10,4,11.005785715740991,13,12,1,14.918062531275355,10,6,4,30.66702001602471,10,10,0,6.191802318817849,17,14,3,19.923878241027886,14,14,0,22.603531619603846,15,15,0,15.38367122066721,11,10,1,20.902872421474576,17,17,0,6.761543055621683,6.191802318817849,70.24879713973708,85.00575582159138,-0.09505008645723927,127,111,16,6.529411764705882,874.1260276905168,0.31131784721538924,0,6.761543055621683,9.851219887044731,0.6863660676698263,0.75,2.0,6.0,1.2,10.0,3.5,14.0,15.0,5.0,17.0,-0.07644772475689073,-0.1382563822208026,-1.7430541203571286,-1.3971814989022906,0.7514720659482287,-0.6131589648339891,1.5549098941949115,0.9372369180804078,-0.18942479143357674,0.045743834978599046,17.0,1.7430541203571286,false,0.4484434335319346
4933,49758.1554353638,2.8948910927784266,false,8.66277860542649,12,12,0,7.795735368926679,13,7,6,15.075921619305843,8,7,1,14.809966874183257,7,4,3,10.805569531566551,14,12,2,6.0293521426117405,14,10,4,16.319117316421025,6,5,1,14.569660034967036,14,8,6,21.590809689945292,19,18,1,35.35537018321848,12,11,1,8.66277860542649,6.0293521426117405,57.14997199940882,93.86430936716357,-0.24311831328478326,119,94,25,3.6153846153846154,771.3306969767691,0.7597642447109759,0,8.66277860542649,9.681672376801881,0.8947605608079915,12.0,1.0,3.5,1.0,4.0,2.0,2.5,1.1428571428571428,9.0,5.5,0.2587059042439814,0.11134234018602453,0.41511579459316683,-0.007179831606241572,-0.8213094443506501,-0.022837158481109825,-0.5137141555745018,-0.7977287048559092,0.4384095413905951,0.8861183364370214,12.0,0.8861183364370214,false,0.48740580242499404
4934,49759.42415817017,4.813209475018443,false,11.516977400383995,9,4,5,8.401236983810906,8,4,4,34.77464778429131,7,7,0,11.48765937953476,7,6,1,39.99931411577022,14,10,4,9.390638513407927,12,10,2,9.270558483934439,6,5,1,10.68179584993729,11,8,3,34.42257598403132,10,10,0,47.08497283057631,6,6,0,11.516977400383995,9.390638513407927,106.1798356637912,110.85054166188729,-0.02152097810292785,90,70,20,3.3333333333333335,800.8446446140116,0.4554561268242402,0,11.516977400383995,9.74983055926949,1.1812489796999004,0.6666666666666666,0.8,7.0,3.0,2.0,3.3333333333333335,2.5,2.0,10.0,6.0,0.3926979741840652,0.07585607724360881,1.8213672302572668,-0.25743119806318876,1.1436587251101629,0.4691440778507488,-0.9492191351475512,-0.384225737881696,0.8765265858980373,0.7130810217922349,10.0,1.8213672302572668,false,0.3979488532655437
4935,49760.59390872798,4.743009507990618,false,3.4444600664280713,11,9,2,4.631610961084459,9,6,3,20.299735676237987,14,11,3,20.51126917436631,17,12,5,11.491844316510505,8,6,2,7.819728565201428,11,8,3,17.55637873596519,7,3,4,11.347012299893176,13,13,0,25.302993013698682,6,5,1,32.27437508150238,9,9,0,3.4444600664280713,7.819728565201428,60.37892019462733,94.30048769626086,-0.2193024137095354,105,82,23,3.4166666666666665,861.9590541649775,0.5784109884656738,0,7.819728565201428,9.804672978036459,0.7975511863290572,3.0,1.5,2.75,2.0,2.0,2.0,0.6,13.0,2.5,9.0,-1.1058628393329086,-0.4672333713209215,-1.1989947203217215,0.6785710287284931,-1.0836134257321137,-0.21839006844710426,1.0556767122120412,0.06582224469615985,-0.6048568292646853,-1.0013163871898647,13.0,1.1989947203217215,false,0.42217944086769277
4936,49760.90593435228,7.967730497153643,false,5.960621180349539,12,8,4,16.80574732252056,7,6,1,20.571769997915382,16,15,1,32.306251964693345,6,4,2,18.01791485183657,11,9,2,8.317360336860638,6,6,0,16.66993413863758,14,7,7,21.49419837014871,12,11,1,18.759271633546735,7,7,0,22.526491007497622,15,12,3,5.960621180349539,8.317360336860638,93.66230531731539,87.76725548669128,0.032492223453003684,106,85,21,3.8636363636363638,640.1134755252805,0.30776652059447346,0,8.317360336860638,9.69850439521223,0.8575920572832437,1.6,3.0,7.5,1.3333333333333333,3.0,6.0,0.875,5.5,7.0,3.0,0.4487099069153976,1.620983460504239,0.022724898145402114,0.8673830742471084,0.258327120750275,0.08402598973822493,-0.12483896034965729,0.9559619457367348,-0.42847050594826463,-0.767464614058324,7.5,1.620983460504239,false,0.5079272129879867
4937,49763.1115107051,6.566686996460222,false,6.096850114057047,18,18,0,23.234657695568718,15,12,3,24.026121308587154,9,5,4,22.536712896728613,11,7,4,21.268055444710633,16,13,3,8.955377457920637,19,17,2,4.942933100656679,16,9,7,8.601456278421285,14,9,5,12.137189653996478,15,10,5,15.689913884622056,10,10,0,6.096850114057047,8.955377457920637,97.16239745965217,50.32687037561713,0.31755210241022835,143,110,33,3.235294117647059,805.7512238280342,0.3343926719905439,0,8.955377457920637,9.79185547410476,0.9145741051431725,18.0,3.0,1.0,1.4,3.25,5.666666666666667,1.125,1.5,1.6666666666666667,10.0,0.02892129296527681,1.0460339119666984,0.2888181737371321,-0.7112824550451946,0.1285819362458349,0.16452471552115708,-1.6758672565324197,-1.1228939653292134,-0.4296662913514209,-0.647167803985322,18.0,1.6758672565324197,false,0.47397698736281146
4938,49761.79500192333,4.264434197467091,false,5.394942240302289,7,5,2,13.055158245289958,7,4,3,18.842831785123327,18,13,5,34.38967653372181,14,12,2,35.92964057004305,11,8,3,6.010736869754437,9,9,0,13.243643666978208,10,8,2,9.110328743715579,6,3,3,6.55730212892228,16,11,5,26.189548641402578,19,14,5,5.394942240302289,6.010736869754437,107.61224937448043,61.11156005077308,0.27560241487024784,117,87,30,2.806451612903226,961.5642535907842,0.4374285553938539,0,6.010736869754437,9.726368665885614,0.6179836562063055,1.6666666666666667,1.0,2.1666666666666665,4.0,2.0,9.0,2.6666666666666665,0.75,1.8333333333333333,2.3333333333333335,-0.149403687876407,-1.4346236822824106,-0.4405436789025909,0.8488328250232299,0.7223528888075879,-1.070398182804965,1.128821102484249,0.04458772369798773,-0.3700955982282575,1.0131082196230636,9.0,1.4346236822824106,false,0.48626920859683104
4939,49762.12574352168,4.285169157484676,false,4.5051283777771305,6,4,2,9.687513768828506,16,9,7,15.657891420916622,10,10,0,8.428221678042068,17,16,1,10.543597382904599,14,13,1,12.161545444826709,14,12,2,23.30996722372567,8,7,1,26.79592439190831,7,4,3,8.622636221120636,14,9,5,77.22720434839441,15,13,2,4.5051283777771305,12.161545444826709,48.82235262846893,148.11727762997572,-0.5041896588878615,121,97,24,3.88,662.8528338806639,0.6913986379674422,0,12.161545444826709,9.756358409242756,1.2465250798192675,1.3333333333333333,1.125,10.0,8.0,6.5,4.0,3.5,1.0,1.5,4.333333333333333,-0.2369946147685681,-0.4662778155167938,-0.2821861934890877,-1.5941707781951726,-1.2921989712607362,1.8520819372530164,1.2736426831333567,1.503087577361387,0.16780538828275846,2.7639207830899393,10.0,2.7639207830899393,false,0.543688217502202
4940,49763.34244838838,5.197499087074821,false,16.741786063459735,10,10,0,8.801098133171978,16,11,5,11.006575104735541,14,9,5,28.238396676384525,18,16,2,14.029223073887463,6,5,1,4.017933089395514,17,11,6,10.025590414002304,16,13,3,17.267749370306955,17,11,6,5.838879544764068,9,9,0,16.018203793197287,11,10,1,16.741786063459735,4.017933089395514,78.81707905163924,53.16835621166613,0.19432994851897858,134,105,29,3.5,887.0551541814759,0.7563446444383202,0,16.741786063459735,10.00091659790242,1.6740251655504395,10.0,1.8333333333333333,1.5,5.333333333333333,2.5,1.5714285714285714,3.25,1.5714285714285714,9.0,5.0,2.448463421467754,-0.13886818282736735,-0.40912076806642567,1.1737192173646824,0.18174126563013,-1.9308798685378026,-1.4684864961312276,-0.9475561806775932,-0.4101159687972733,-2.1689153771692435,10.0,2.448463421467754,false,0.4668256972951301
4941,49762.19555136886,5.777755976008011,false,7.0243250578802465,9,7,2,19.32771838281679,9,6,3,10.553864250605345,19,12,7,11.630436708819925,10,9,1,23.085596962947186,9,9,0,4.639659480072254,13,11,2,12.657345360814254,15,14,1,5.465274957231802,9,8,1,25.68761578704554,10,8,2,20.626859343930363,16,11,5,7.0243250578802465,4.639659480072254,71.62194136306948,69.07675492909422,0.018089623436809456,119,95,24,3.8,802.2128763279048,0.7388774187062587,0,7.0243250578802465,9.898214246835595,0.7096557907024376,2.3333333333333335,1.5,1.5,4.5,9.0,3.6666666666666665,7.0,4.0,2.6666666666666665,1.8333333333333333,-1.6071150430003178,1.5408239774859205,-0.044009056419626796,-1.062465063019915,0.4681786408082971,0.15573102453736434,0.29127666506103456,-1.137099684620664,2.090124773809025,0.16304299579504988,9.0,2.090124773809025,false,0.3977947411534438
4942,49762.71049088781,5.518035540562014,false,6.4517274380004555,13,12,1,7.160980306095587,15,11,4,9.476154384717722,6,6,0,8.34059459341623,18,12,6,12.483113077861974,7,6,1,5.705634257210506,13,6,7,6.150376243245421,8,4,4,19.01869435323093,9,8,1,13.86063704240483,17,16,1,16.082676511057635,16,11,5,6.4517274380004555,5.705634257210506,43.912569800091966,60.818018407149324,-0.16141844418561646,122,92,30,2.967741935483871,905.5466461883725,0.6000558588394307,0,6.4517274380004555,9.810446271582968,0.6576385272797008,6.0,2.2,6.0,1.7142857142857142,3.0,0.75,0.8,4.0,8.0,1.8333333333333333,-0.09469867376309846,-1.5162331168273422,-0.12344929423810656,-0.23158113660204083,-0.5671310511590066,0.28181497489661317,-0.7676579849969171,1.2402282890343856,-1.1512810207578392,-0.16056342982380278,8.0,1.5162331168273422,false,0.4190506839058206
4943,49765.084735911216,7.630872231239039,false,4.3816788487015295,9,7,2,9.403995700065284,17,12,5,11.858095761543238,8,4,4,11.786806279914272,11,8,3,22.445367902158747,9,7,2,16.85712071481371,17,14,3,17.038615795818853,14,11,3,10.062544269327448,16,13,3,9.089474480905967,12,9,3,9.863578901318185,13,10,3,4.3816788487015295,16.85712071481371,59.87594449238307,62.911334162184154,-0.02472071783869753,126,95,31,2.96875,911.7085333626228,0.5798187096347674,0,16.85712071481371,9.908019827986243,1.7013612212602767,2.3333333333333335,2.0,0.8,2.0,2.3333333333333335,3.5,2.75,3.25,2.25,2.5,-0.34295488351686854,0.2785744672662621,0.27520212858915427,0.2415745980058459,0.557896275300199,2.1532187414093533,1.1762984693504246,-0.8139166021886691,-0.47225379249659116,-0.2233820554584761,3.5,2.1532187414093533,false,0.49480546186344165
4944,49767.83270910273,9.724316501785825,false,9.878758899395896,11,6,5,11.70786718792926,12,8,4,13.303150995178363,19,11,8,31.568556061557235,17,14,3,26.63990703456928,8,5,3,11.254905755630011,18,12,6,12.274687334345737,18,13,5,12.39411693685497,7,4,3,11.944763224883738,11,11,0,29.94456297761111,9,9,0,9.878758899395896,11.254905755630011,93.09824017863004,77.81303622932556,0.08943356032763779,130,93,37,2.4473684210526314,752.6862251135174,0.7414813109664393,0,11.254905755630011,10.010334757322424,1.1243286092302958,1.0,1.6,1.2222222222222223,3.5,1.25,1.7142857142857142,2.1666666666666665,1.0,11.0,9.0,0.8795773099883947,0.2851309728448873,0.27798639356057686,1.2732449190464803,0.2792352633112863,-1.0174453433254897,-0.5242147309951591,0.21266482331847048,0.31764008193936344,0.7061954079821756,11.0,1.2732449190464803,false,0.4327310655006316
4945,49768.220100720595,8.001141586755569,false,3.647614438136798,12,7,5,12.459022269271072,17,16,1,28.169429805586365,8,8,0,21.148487677250696,12,8,4,19.62550845932454,7,6,1,3.4612330601767063,13,13,0,21.61129074480299,6,6,0,32.99253155181078,16,13,3,11.044245210449214,6,6,0,63.49921184733215,15,14,1,3.647614438136798,3.4612330601767063,85.05006264956947,132.60851241457183,-0.21850023483332773,112,97,15,6.0625,933.1241661368131,0.6409649571061727,0,3.647614438136798,9.86824877898126,0.3696313824096109,1.1666666666666667,8.0,8.0,1.6,3.0,13.0,6.0,3.25,6.0,7.0,-1.0362035316334952,0.09447806109140515,2.598438203939112,-0.6605105126583042,-0.5885032788866742,-1.2878996403199061,1.015315364068825,1.617755356465155,-0.10397758964279326,1.1174118066452678,13.0,2.598438203939112,false,0.48702917419479935
4946,49771.615264282256,5.846748547332605,false,5.94032990258573,6,5,1,5.7339813193200575,17,10,7,10.542016531846313,8,5,3,13.021861124633364,6,5,1,33.01182226703359,10,7,3,4.338239585949447,7,5,2,8.777155730890073,15,8,7,23.264857798818255,15,13,2,9.164097575528878,12,10,2,41.19640292547129,18,14,4,5.94032990258573,4.338239585949447,68.25001114541905,86.74075361665794,-0.11930222100409422,114,82,32,2.484848484848485,807.2533567246595,0.6731425017641951,0,5.94032990258573,9.76925725433069,0.6080636171140232,2.5,1.25,1.25,2.5,1.75,1.6666666666666667,1.0,4.333333333333333,3.3333333333333335,2.8,0.38189396714105256,-0.9408846831740795,-2.156433146977758,-0.5282962278514316,1.0735570683559075,0.14474093905559535,-1.2691087489469268,-0.7541815901480532,-0.2217645290759782,-0.7223051401705336,4.333333333333333,2.156433146977758,false,0.4637038736903926
4947,49771.67817110207,4.617479096356296,false,5.006544809412317,7,4,3,6.289934272419539,8,8,0,22.499418199120452,6,4,2,14.060717628766556,8,8,0,15.003762900386352,19,14,5,8.79633473055276,18,9,9,9.028197827760279,16,12,4,11.877662764615382,11,8,3,15.791694593279878,18,16,2,13.171912670138632,9,6,3,5.006544809412317,8.79633473055276,62.860377810105206,58.66580258634693,0.03451581552283146,120,89,31,2.78125,825.1531654127682,0.2598223908670909,0,8.79633473055276,9.793523087772297,0.8981787914030063,1.0,8.0,1.3333333333333333,8.0,2.3333333333333335,0.9,2.4,2.0,5.333333333333333,1.5,-0.15536328739719585,0.08315274040525332,1.3166868330779136,0.06857824770797265,-1.2982698221059734,0.713391472164091,0.026837458192843708,-0.8940541432974924,0.776972799007057,-0.8693041427192454,8.0,1.3166868330779136,false,0.46721090220273653
4948,49770.929273837915,5.864872195656283,false,7.26173401235787,18,15,3,14.088323211795505,6,3,3,36.78880662105231,19,18,1,15.120751020844574,10,8,2,23.493738860784546,10,10,0,6.222230273350789,7,7,0,11.052415560480162,6,5,1,5.1625806348516665,14,8,6,36.2405968670484,10,6,4,22.25100405060684,15,14,1,7.26173401235787,6.222230273350789,96.7533537268348,80.92882738633786,0.0890608514672481,115,94,21,4.2727272727272725,694.2839023717905,0.5149766824149837,0,7.26173401235787,9.729252042096467,0.7463815287072268,3.75,0.75,9.0,2.6666666666666665,10.0,7.0,2.5,1.1428571428571428,1.2,7.0,0.37272572736607285,1.1875373829935778,1.4388863203546631,0.07303389709767726,0.6413398032445067,-0.4131169760483922,0.2257057422670711,-0.5193983409385462,1.9850288220184709,0.2820618929514246,10.0,1.9850288220184709,false,0.4146502120240114
4949,49765.60399800496,6.905004587864626,false,9.634114980635887,12,10,2,12.887789804064898,17,17,0,21.676609190532492,9,7,2,19.30469154365106,18,13,5,21.304832448764014,16,13,3,23.70158543003236,14,9,5,7.392276241979819,17,11,6,5.857464957665961,12,8,4,28.353003251527518,12,10,2,11.09394720440066,16,11,5,9.634114980635887,23.70158543003236,84.80803796764836,76.39827708560632,0.05216768883566294,143,109,34,3.1142857142857143,884.1821718441813,0.7086680835258368,0,23.70158543003236,9.886947753525101,2.3972601070519235,3.3333333333333335,17.0,2.3333333333333335,2.1666666666666665,3.25,1.5,1.5714285714285714,1.6,3.3333333333333335,1.8333333333333333,0.3905835055064429,-0.18541922201295025,-1.3460540768742144,0.35293829276078253,-0.2140238079546037,2.1340218975316687,-0.44418482530137093,0.06147968188882692,-0.7260333513485254,-0.41810864616125964,17.0,2.1340218975316687,false,0.4891630905482739
4950,49769.72076978778,4.332495056129423,false,16.141320337274298,11,7,4,17.15489806566605,18,12,6,20.225835138719045,9,7,2,17.368880404239167,15,10,5,27.49333761446176,9,7,2,4.024512099808566,10,9,1,3.5624584373239823,6,6,0,8.5905554160477,7,7,0,58.14651880865159,8,7,1,14.316568545740203,15,12,3,16.141320337274298,4.024512099808566,98.3842715603603,88.64061330757204,0.05209819142339668,108,84,24,3.36,934.4412663907129,0.4985831363494646,0,16.141320337274298,9.985613806273777,1.6164575008031057,1.4,1.7142857142857142,2.3333333333333335,1.6666666666666667,2.3333333333333335,4.5,6.0,7.0,3.5,3.0,1.2950184474584527,0.6492503645004007,-0.13063440791072808,-0.1962035403635082,0.5988885313487724,-1.927448468981485,-0.5297153630979622,0.2469090499576878,2.163059832453003,0.17337396190894122,7.0,2.163059832453003,false,0.44907021583137235
4951,49768.574086754634,7.427613121379721,false,3.332721211277312,8,6,2,21.91596223314993,15,14,1,9.093797096505899,19,19,0,16.891163899206575,9,8,1,28.69498197438683,7,6,1,15.002507033008763,18,12,6,8.031921011275656,18,18,0,8.849497644643536,18,13,5,20.352455721445054,9,9,0,35.69322590876384,12,8,4,3.332721211277312,15.002507033008763,79.92862641452655,87.92960731913685,-0.04766510838726723,133,113,20,5.380952380952381,814.1315809122423,0.679140591352118,0,15.002507033008763,10.133722579610852,1.4804536945972797,2.0,7.0,19.0,4.0,3.0,1.7142857142857142,18.0,2.1666666666666665,9.0,1.6,-2.2351850533662345,0.815277612533878,-0.9476167987069811,-0.05804778809715795,0.1204723848983632,1.017635032501389,0.6085062085293512,0.024943670819712778,-2.0657205485674472,1.0804759708822242,19.0,2.2351850533662345,false,0.43712279801753423
4952,49763.89521574199,5.0658299237361755,false,9.389694351440523,10,8,2,10.427732178179523,17,16,1,9.560572079879707,14,12,2,27.617694389799958,15,10,5,14.672133117617516,10,9,1,6.0421677441277275,10,10,0,12.497450664522432,16,15,1,10.627273122836632,9,8,1,10.082818663110416,11,11,0,18.042503170288335,8,6,2,9.389694351440523,6.0421677441277275,71.66782611691723,57.29221336488554,0.11147338981747282,120,105,15,6.5625,869.1229711150552,0.7378647347609919,0,9.389694351440523,10.098379002594763,0.9298219396427739,2.6666666666666665,8.0,4.0,1.6666666666666667,4.5,10.0,7.5,4.0,11.0,2.0,0.9966579282215442,-2.0221537454757486,0.03974600683956035,1.23457986429782,-1.3422564412387323,-0.7971057631821629,0.6237728620799917,0.19054032249552472,-0.5644094545356315,-0.8549522867259648,11.0,2.0221537454757486,false,0.4015801325337696
4953,49765.85957131384,5.348334197717455,false,11.065418232494766,12,10,2,6.937110142383248,19,19,0,7.168667686063093,14,11,3,26.42123379543596,17,17,0,21.600342154617206,16,11,5,7.536939156694219,17,13,4,27.381972450073352,19,10,9,11.740350861973132,18,12,6,15.034917035462854,10,7,3,21.760392277373278,15,15,0,11.065418232494766,7.536939156694219,73.19277201099428,83.45457178157685,-0.06550892930665338,157,125,32,3.787878787878788,888.9160963900656,0.7869266919907993,0,11.065418232494766,10.235686654342068,1.0810626200442273,3.3333333333333335,19.0,2.75,17.0,1.8333333333333333,2.6,1.0,1.7142857142857142,1.75,15.0,0.277867602590069,-0.6065225189350109,-0.20384794130040051,-0.13717380392336673,0.6810200309542485,0.1413504430936489,1.8910575740970534,0.12520842783158728,0.2721785125078429,0.18099779257558288,19.0,1.8910575740970534,false,0.44102373620872587
4954,49769.038019667736,5.233769995470617,false,5.553180816961381,6,6,0,20.141864915497145,9,7,2,18.648391345984674,8,8,0,13.111918645063767,9,7,2,15.15631684905389,18,17,1,3.87036126438546,13,9,4,8.524814614971099,16,8,8,19.033472471654022,17,13,4,8.75151055039856,9,9,0,22.731123545725254,19,14,5,5.553180816961381,3.87036126438546,72.61167257256086,62.9112824471344,0.07157746910120673,124,98,26,3.6296296296296298,718.4362185322844,0.47740028042472,0,5.553180816961381,10.065149125433855,0.551723650365887,6.0,2.3333333333333335,8.0,2.3333333333333335,8.5,1.8,0.8888888888888888,2.6,9.0,2.3333333333333335,-0.9102025069436481,1.8457254680971322,0.9310708534665026,-1.8659817035816277,-0.6297806541080769,-0.34928499158259013,-1.885962991564898,0.7963330529873817,-0.3434052439503456,0.049913860066554176,9.0,1.885962991564898,false,0.41108687039081726
4955,49769.74447111769,4.772908537995326,false,4.011318474381467,9,7,2,8.420936784068093,16,14,2,8.05085092202262,15,14,1,19.02837848832106,14,11,3,20.350558064275365,6,5,1,10.432129278452663,9,6,3,19.16069988859433,16,8,8,14.716840093766855,16,11,5,12.747083837824482,16,10,6,26.09456380749353,12,11,1,4.011318474381467,10.432129278452663,59.862042733068606,83.15131690613185,-0.1628468433425962,129,97,32,2.9393939393939394,857.0073383174815,0.6121850394693442,0,10.432129278452663,10.070392641715381,1.0359208076196387,2.3333333333333335,4.666666666666667,7.0,2.75,2.5,1.5,0.8888888888888888,1.8333333333333333,1.4285714285714286,5.5,-0.26908854237409885,-1.4320030201233034,-0.9095297952222898,0.8682453118512616,0.5101036541276261,0.630542778209522,1.048256580447134,-0.7236610688600638,0.2177956536063873,0.2173730153258124,7.0,1.4320030201233034,false,0.41596986669821706
4956,49769.19549551164,8.55082187203334,false,6.795992991003287,7,7,0,12.777653503910516,18,10,8,16.14819527428116,17,14,3,12.560737551353544,17,11,6,122.5269859038428,16,15,1,6.884878513903509,10,5,5,4.549923366361183,12,10,2,16.85650289503566,18,16,2,10.68987718842044,6,5,1,32.855350979755755,11,10,1,6.795992991003287,6.884878513903509,170.8095652243913,71.83653294347656,0.40789047517443716,132,103,29,3.433333333333333,748.7912303989755,0.5386429308087612,0,6.884878513903509,9.978537446835876,0.6899687003817032,7.0,1.1111111111111112,3.5,1.5714285714285714,7.5,0.8333333333333334,3.3333333333333335,5.333333333333333,2.5,5.0,0.48399387753911227,0.5458369616631016,0.7628500426898859,-0.9773497497883598,3.006811580742566,-0.33809943533744014,-1.4044114273981567,0.3984920104960862,-0.11212280604638136,0.4733490943045408,7.5,3.006811580742566,false,0.528437857528321
4957,49770.947938156714,4.0736995483005405,false,18.962889035730814,16,16,0,6.478582660001692,9,5,4,20.702665687129453,15,14,1,10.41889082454851,15,15,0,24.873155264978777,17,13,4,10.202258985349111,19,16,3,6.039788850298232,18,11,7,2.750750926463311,19,16,3,13.218937691659512,6,5,1,13.830069205202777,10,9,1,18.962889035730814,10.202258985349111,81.43618347238925,46.04180565897295,0.27765089530039155,144,120,24,4.8,760.4318474687401,0.42679604193785803,0,18.962889035730814,10.137972371355515,1.8704814277566777,16.0,1.0,7.0,15.0,2.6,4.0,1.375,4.0,2.5,4.5,1.769118533166519,-0.7603435483012027,0.45681687917414093,-0.322761680109473,-2.0513261911883505,0.3175418768382639,0.14298455819645087,-2.3489486477500563,0.13871164873615024,-1.5148978007775393,16.0,2.3489486477500563,false,0.4938767586230059
4958,49770.58849686785,6.7380460646249265,false,13.054104743861563,14,12,2,68.77373805866618,15,15,0,23.672898327749646,19,16,3,15.342828942729902,10,8,2,26.627452774273586,18,14,4,12.125319295913927,13,12,1,7.247567103556087,14,14,0,12.637211394766686,16,11,5,21.314522554925745,16,10,6,38.44546021190763,18,16,2,13.054104743861563,12.125319295913927,147.4710228472809,91.77008056107007,0.23282346341271104,153,128,25,4.923076923076923,998.0787274719412,0.45119153762819586,0,13.054104743861563,10.29614396791891,1.2678634627231324,4.0,15.0,4.0,2.6666666666666665,2.8,6.0,14.0,1.8333333333333333,1.4285714285714286,5.333333333333333,-0.8162367141447071,2.9050448488906717,0.3411166655002175,0.7201297206597768,0.03690549332234489,0.1846617241656158,0.11610210545217732,1.5215991769702601,0.4747001686913053,1.686700862659182,15.0,2.9050448488906717,false,0.5214813135604827
4959,49769.33687603787,5.489313134478063,false,9.750339702924574,7,4,3,12.767666923336291,16,16,0,14.339212950448177,7,7,0,29.295148299455153,13,10,3,22.951844635447113,11,11,0,6.29502723668579,14,8,6,9.984417854805976,12,11,1,16.311464925345618,7,7,0,18.365886808331727,13,10,3,16.542121633565856,13,9,4,9.750339702924574,6.29502723668579,89.10421251161131,67.49891845873496,0.13796208236071242,113,93,20,4.428571428571429,617.0960243408645,0.9245606624828044,0,9.750339702924574,10.413048101859864,0.936357885563121,1.0,16.0,7.0,2.5,11.0,1.1428571428571428,5.5,7.0,2.5,1.8,-0.4522566429829903,-1.9307579842870393,-1.1908073913120194,1.7262145882176074,-0.07730655282359156,-0.6718788191854163,0.26378548816001823,0.5598677870518809,-0.17427640022578644,-1.3715364124797298,16.0,1.9307579842870393,false,0.520627811525727
4960,49771.974709468835,6.43900427035777,false,13.589088360115843,18,12,6,8.869309269682788,16,12,4,18.199226039573475,14,12,2,18.56709944116761,14,10,4,27.37378720423211,12,11,1,14.624007831592357,17,9,8,7.822907770020775,6,3,3,16.422213046892654,9,9,0,18.041022421623243,18,12,6,18.393058544224594,16,16,0,13.589088360115843,14.624007831592357,86.59851031477183,75.30320961435362,0.06976640337954947,140,106,34,3.0285714285714285,823.8844290091429,0.5816054741021035,0,14.624007831592357,10.528080873258494,1.3890478243511206,1.7142857142857142,2.4,4.0,2.0,5.5,1.0,0.75,9.0,1.7142857142857142,16.0,0.5416677069922526,-0.13448001525261105,0.48474013876433003,-1.2085831412545862,0.09304594812663305,1.2835701357964842,-0.20954054729910787,0.016933602149813494,-0.024851500798462645,0.11604437070778696,16.0,1.2835701357964842,false,0.431838166051499
4961,49767.68931727632,7.9577152038492,false,4.073930257236797,9,9,0,5.946489503372581,6,4,2,18.5366539539586,12,11,1,22.471737421456304,7,5,2,36.310745823806045,14,14,0,4.705862820430564,8,8,0,7.128466156830428,10,10,0,10.84765958554358,17,16,1,19.913373380685794,14,13,1,60.28243003965122,10,10,0,4.073930257236797,4.705862820430564,87.33955695983033,102.87779198314158,-0.08168673945702862,107,100,7,12.5,804.1866319816903,0.4242723483755092,0,4.705862820430564,10.405555755551557,0.4522452169765079,9.0,1.3333333333333333,5.5,1.6666666666666667,14.0,8.0,10.0,8.0,6.5,10.0,-1.466103184298365,-0.10104639321665543,0.04834793251053079,0.4361928253491982,0.18771529014181138,-1.5738010166028047,-0.0679534294674778,-0.8143810530549553,0.3394081504680114,2.115537410995432,14.0,2.115537410995432,false,0.4166969580506459
